data;pais;valor
21/04/2003;BRASIL;R$ 177,85
26/09/2020;MÉXICO;R$ 337,99
21/11/2012;ESPANHA;R$ 161,97
17/11/2011;BRASIL;R$ 621,25
29/06/2020;ESPANHA;R$ 442,07
25/12/2005;ESPANHA;R$ 397,27
25/06/2017;ESPANHA;R$ 384,13
28/07/2013;MÉXICO;R$ 606,15
03/06/2018;ESPANHA;R$ 584,94
23/11/2015;BRASIL;R$ 737,43
03/10/2014;BRASIL;R$ 107,10
14/03/2000;ARGENTINA;R$ 264,69
12/09/2014;ARGENTINA;R$ 991,10
03/03/2004;ARGENTINA;R$ 298,75
21/12/2002;MÉXICO;R$ 502,68
03/10/2000;ESPANHA;R$ 111,40
12/10/2009;CHILE;R$ 907,50
22/06/2009;ARGENTINA;R$ 666,25
11/12/2005;ARGENTINA;R$ 905,34
18/01/2004;MÉXICO;R$ 726,82
02/07/2008;BRASIL;R$ 900,51
09/07/2018;BRASIL;R$ 585,92
09/11/2000;ESPANHA;R$ 473,85
27/10/2002;CHILE;R$ 639,60
29/04/2016;BRASIL;R$ 120,83
03/08/2013;BRASIL;R$ 561,77
05/12/2013;MÉXICO;R$ 550,99
01/11/2011;BRASIL;R$ 419,43
02/10/2020;BRASIL;R$ 463,28
28/07/2017;ESPANHA;R$ 351,44
08/03/2006;BRASIL;R$ 848,18
30/10/2014;BRASIL;R$ 645,21
03/05/2006;ESPANHA;R$ 673,70
11/11/2014;MÉXICO;R$ 385,59
07/01/2000;MÉXICO;R$ 936,14
25/09/2012;CHILE;R$ 54,66
07/09/2004;MÉXICO;R$ 96,20
23/07/2008;MÉXICO;R$ 580,23
21/02/2011;BRASIL;R$ 277,34
09/12/2011;BRASIL;R$ 252,25
30/08/2017;CHILE;R$ 398,67
11/08/2007;MÉXICO;R$ 205,68
29/11/2010;ESPANHA;R$ 604,94
15/08/2017;BRASIL;R$ 782,65
29/11/2018;ESPANHA;R$ 967,76
24/09/2009;ARGENTINA;R$ 465,48
13/04/2009;MÉXICO;R$ 166,44
02/03/2000;ESPANHA;R$ 499,65
01/07/2013;ARGENTINA;R$ 165,58
12/05/2009;ESPANHA;R$ 613,64
28/09/2001;MÉXICO;R$ 675,81
08/06/2012;MÉXICO;R$ 691,61
08/02/2007;ESPANHA;R$ 28,07
22/05/2007;MÉXICO;R$ 936,65
20/08/2019;ARGENTINA;R$ 173,30
13/07/2016;ARGENTINA;R$ 788,45
29/08/2010;MÉXICO;R$ 740,17
12/07/2002;MÉXICO;R$ 565,58
01/08/2015;BRASIL;R$ 397,84
27/03/2009;MÉXICO;R$ 296,64
02/06/2015;BRASIL;R$ 315,77
03/10/2011;CHILE;R$ 565,18
15/01/2002;CHILE;R$ 302,35
28/07/2009;ESPANHA;R$ 519,36
23/10/2013;CHILE;R$ 65,65
01/08/2005;CHILE;R$ 783,89
08/08/2006;BRASIL;R$ 949,41
16/10/2015;MÉXICO;R$ 129,12
16/11/2016;BRASIL;R$ 206,09
13/05/2003;CHILE;R$ 721,96
20/05/2010;ARGENTINA;R$ 709,13
19/12/2015;BRASIL;R$ 980,50
23/09/2007;BRASIL;R$ 665,45
28/11/2018;ARGENTINA;R$ 62,15
29/03/2013;ARGENTINA;R$ 800,67
26/03/2020;ESPANHA;R$ 655,80
28/04/2000;BRASIL;R$ 476,87
29/09/2013;CHILE;R$ 165,40
04/09/2018;CHILE;R$ 653,66
08/08/2009;CHILE;R$ 692,48
26/05/2013;BRASIL;R$ 650,07
04/10/2015;BRASIL;R$ 930,22
02/05/2016;ESPANHA;R$ 25,84
22/10/2019;CHILE;R$ 999,12
28/08/2002;ARGENTINA;R$ 752,05
01/08/2000;ESPANHA;R$ 611,78
30/11/2012;CHILE;R$ 924,33
21/01/2011;MÉXICO;R$ 499,05
27/09/2001;ESPANHA;R$ 244,42
17/08/2010;ESPANHA;R$ 316,39
12/08/2018;ESPANHA;R$ 131,96
06/08/2015;CHILE;R$ 0,94
13/07/2013;ARGENTINA;R$ 881,60
07/09/2015;CHILE;R$ 861,88
08/09/2003;MÉXICO;R$ 989,59
27/07/2016;ESPANHA;R$ 635,89
01/08/2009;ESPANHA;R$ 94,55
12/11/2011;BRASIL;R$ 246,92
14/11/2010;BRASIL;R$ 619,85
06/08/2009;ARGENTINA;R$ 25,38
02/06/2004;CHILE;R$ 4,95
06/02/2017;MÉXICO;R$ 128,47
04/12/2003;CHILE;R$ 695,84
12/04/2018;BRASIL;R$ 656,98
23/12/2001;ARGENTINA;R$ 348,23
05/10/2012;MÉXICO;R$ 311,03
24/01/2001;CHILE;R$ 114,24
12/08/2009;MÉXICO;R$ 655,98
22/01/2017;ARGENTINA;R$ 125,30
04/02/2014;MÉXICO;R$ 401,70
20/04/2009;ESPANHA;R$ 528,32
11/03/2011;CHILE;R$ 663,72
01/03/2009;BRASIL;R$ 477,19
03/03/2006;ARGENTINA;R$ 550,19
09/08/2005;MÉXICO;R$ 665,80
23/05/2010;MÉXICO;R$ 2,87
03/03/2009;ARGENTINA;R$ 829,76
06/05/2019;ARGENTINA;R$ 67,03
09/11/2001;ESPANHA;R$ 330,42
10/10/2004;BRASIL;R$ 501,87
08/06/2009;CHILE;R$ 815,80
01/06/2018;CHILE;R$ 708,57
08/09/2017;ESPANHA;R$ 731,28
02/08/2016;CHILE;R$ 425,65
20/12/2010;MÉXICO;R$ 45,85
22/06/2020;ARGENTINA;R$ 667,85
18/08/2011;MÉXICO;R$ 487,73
07/11/2004;CHILE;R$ 458,72
23/08/2004;CHILE;R$ 757,63
22/10/2019;ESPANHA;R$ 676,17
06/08/2014;BRASIL;R$ 716,11
21/07/2005;BRASIL;R$ 593,06
18/08/2009;ARGENTINA;R$ 886,08
19/05/2010;MÉXICO;R$ 255,28
24/08/2020;CHILE;R$ 846,02
09/10/2004;ESPANHA;R$ 202,81
08/01/2005;BRASIL;R$ 452,12
28/03/2000;MÉXICO;R$ 568,46
15/01/2019;MÉXICO;R$ 400,75
27/07/2014;ARGENTINA;R$ 403,07
25/04/2002;ARGENTINA;R$ 315,37
03/04/2010;ESPANHA;R$ 127,38
15/02/2000;BRASIL;R$ 270,17
14/08/2006;CHILE;R$ 949,72
29/07/2004;CHILE;R$ 514,36
15/02/2007;MÉXICO;R$ 416,17
26/06/2016;MÉXICO;R$ 992,13
25/08/2018;ARGENTINA;R$ 546,99
02/08/2018;ESPANHA;R$ 152,32
04/04/2007;ESPANHA;R$ 795,25
19/04/2004;ESPANHA;R$ 462,11
22/03/2005;CHILE;R$ 535,34
04/05/2015;BRASIL;R$ 756,55
18/06/2002;ARGENTINA;R$ 955,50
11/09/2020;ARGENTINA;R$ 155,99
29/04/2003;MÉXICO;R$ 947,42
15/06/2008;MÉXICO;R$ 9,90
14/12/2012;CHILE;R$ 160,01
29/03/2005;BRASIL;R$ 359,66
12/01/2006;ARGENTINA;R$ 52,28
25/08/2015;CHILE;R$ 868,63
30/06/2012;ESPANHA;R$ 729,24
04/05/2012;MÉXICO;R$ 701,51
18/10/2017;CHILE;R$ 452,97
03/10/2012;CHILE;R$ 584,52
01/03/2015;ARGENTINA;R$ 216,65
21/10/2013;MÉXICO;R$ 475,39
15/06/2016;MÉXICO;R$ 595,32
15/02/2015;BRASIL;R$ 357,53
06/03/2020;MÉXICO;R$ 624,92
16/08/2002;CHILE;R$ 479,19
04/10/2017;ESPANHA;R$ 354,03
10/12/2017;CHILE;R$ 469,71
23/08/2009;CHILE;R$ 209,89
24/08/2018;BRASIL;R$ 604,15
15/06/2013;ARGENTINA;R$ 216,34
21/02/2007;CHILE;R$ 655,00
01/03/2018;ESPANHA;R$ 992,89
24/07/2020;ESPANHA;R$ 826,47
07/10/2016;CHILE;R$ 581,87
20/11/2018;ESPANHA;R$ 685,53
27/11/2000;ARGENTINA;R$ 566,30
22/06/2008;CHILE;R$ 978,49
22/09/2012;ESPANHA;R$ 344,80
03/11/2014;ARGENTINA;R$ 335,02
06/06/2006;ESPANHA;R$ 997,68
27/11/2015;ESPANHA;R$ 474,21
01/11/2010;CHILE;R$ 922,44
15/02/2013;MÉXICO;R$ 519,02
26/04/2014;MÉXICO;R$ 751,54
05/01/2010;ARGENTINA;R$ 543,36
13/12/2017;ARGENTINA;R$ 414,80
20/05/2015;MÉXICO;R$ 184,89
19/06/2018;ESPANHA;R$ 32,69
06/05/2009;ARGENTINA;R$ 38,63
18/02/2014;MÉXICO;R$ 185,98
18/11/2015;ESPANHA;R$ 561,47
20/03/2001;CHILE;R$ 565,10
30/03/2006;ESPANHA;R$ 251,94
30/08/2012;BRASIL;R$ 341,22
21/04/2004;CHILE;R$ 649,90
20/04/2003;CHILE;R$ 418,38
03/03/2006;ARGENTINA;R$ 114,71
03/11/2019;CHILE;R$ 833,46
23/03/2011;CHILE;R$ 704,21
09/11/2005;ARGENTINA;R$ 828,68
22/04/2016;BRASIL;R$ 19,89
31/05/2020;ARGENTINA;R$ 965,25
12/08/2009;ARGENTINA;R$ 850,80
23/05/2007;BRASIL;R$ 289,90
03/03/2009;ESPANHA;R$ 659,38
10/05/2005;MÉXICO;R$ 185,64
24/06/2006;CHILE;R$ 543,42
01/09/2001;MÉXICO;R$ 665,62
24/01/2009;CHILE;R$ 270,68
03/10/2008;MÉXICO;R$ 891,98
14/04/2000;MÉXICO;R$ 690,37
09/08/2003;BRASIL;R$ 574,84
25/07/2012;BRASIL;R$ 293,19
10/11/2001;BRASIL;R$ 747,48
21/02/2013;ESPANHA;R$ 475,07
23/11/2012;ARGENTINA;R$ 702,96
19/06/2004;ESPANHA;R$ 122,73
03/01/2004;MÉXICO;R$ 551,86
03/04/2017;MÉXICO;R$ 892,38
05/05/2014;ARGENTINA;R$ 501,25
06/11/2013;BRASIL;R$ 901,00
25/04/2009;MÉXICO;R$ 599,62
24/07/2015;ARGENTINA;R$ 495,32
27/10/2000;MÉXICO;R$ 627,23
15/07/2020;BRASIL;R$ 806,31
22/08/2019;ARGENTINA;R$ 437,62
29/11/2008;BRASIL;R$ 266,52
16/10/2001;MÉXICO;R$ 295,18
10/02/2013;BRASIL;R$ 889,73
15/04/2014;ARGENTINA;R$ 724,06
06/12/2018;ESPANHA;R$ 204,78
12/05/2018;MÉXICO;R$ 966,39
06/09/2010;MÉXICO;R$ 943,60
01/11/2018;MÉXICO;R$ 923,66
13/03/2020;CHILE;R$ 231,33
11/01/2014;MÉXICO;R$ 166,67
11/09/2013;BRASIL;R$ 5,94
03/04/2017;CHILE;R$ 375,74
09/09/2004;BRASIL;R$ 892,45
13/04/2011;ARGENTINA;R$ 815,78
28/04/2005;BRASIL;R$ 482,41
31/08/2009;MÉXICO;R$ 718,01
08/12/2001;ESPANHA;R$ 355,38
24/07/2016;MÉXICO;R$ 521,62
11/09/2000;ARGENTINA;R$ 942,94
01/04/2002;BRASIL;R$ 439,98
18/04/2016;CHILE;R$ 415,04
24/04/2011;MÉXICO;R$ 278,82
24/09/2003;BRASIL;R$ 614,13
23/07/2000;ESPANHA;R$ 218,01
17/12/2017;ESPANHA;R$ 392,36
21/09/2018;BRASIL;R$ 897,87
21/08/2013;BRASIL;R$ 571,08
25/10/2003;MÉXICO;R$ 321,92
02/12/2010;ESPANHA;R$ 422,65
26/11/2018;BRASIL;R$ 616,24
11/03/2012;MÉXICO;R$ 432,77
29/06/2016;ARGENTINA;R$ 230,73
12/11/2003;ESPANHA;R$ 686,06
18/11/2002;MÉXICO;R$ 823,88
04/04/2008;ARGENTINA;R$ 550,55
22/01/2018;ARGENTINA;R$ 695,96
06/02/2003;CHILE;R$ 212,21
23/03/2002;BRASIL;R$ 419,33
16/03/2012;CHILE;R$ 245,14
07/03/2015;MÉXICO;R$ 575,17
03/06/2003;ARGENTINA;R$ 927,88
11/04/2017;BRASIL;R$ 680,88
20/12/2002;ARGENTINA;R$ 938,50
16/02/2017;ARGENTINA;R$ 301,17
09/05/2006;CHILE;R$ 856,21
18/01/2016;CHILE;R$ 624,47
21/12/2014;CHILE;R$ 630,04
21/05/2006;BRASIL;R$ 524,74
02/08/2006;ESPANHA;R$ 275,09
07/03/2014;ARGENTINA;R$ 553,92
24/06/2011;CHILE;R$ 846,31
31/01/2012;ARGENTINA;R$ 224,78
10/04/2001;ESPANHA;R$ 26,09
07/10/2004;BRASIL;R$ 714,88
13/03/2011;MÉXICO;R$ 609,44
13/03/2013;BRASIL;R$ 265,76
19/02/2020;CHILE;R$ 296,95
23/08/2000;ARGENTINA;R$ 571,11
24/01/2010;CHILE;R$ 58,58
23/08/2003;CHILE;R$ 848,35
23/06/2018;CHILE;R$ 379,54
17/09/2000;ESPANHA;R$ 897,65
30/04/2001;MÉXICO;R$ 270,43
22/03/2013;MÉXICO;R$ 693,90
13/08/2009;ESPANHA;R$ 248,61
11/06/2010;CHILE;R$ 547,56
04/12/2003;ESPANHA;R$ 640,92
22/01/2002;ESPANHA;R$ 640,63
17/11/2004;ESPANHA;R$ 400,72
16/11/2014;ARGENTINA;R$ 555,15
03/04/2014;BRASIL;R$ 384,23
01/07/2011;ESPANHA;R$ 926,22
03/01/2003;CHILE;R$ 255,10
02/01/2012;ARGENTINA;R$ 931,99
01/05/2012;CHILE;R$ 771,58
11/10/2011;ARGENTINA;R$ 277,23
30/12/2017;MÉXICO;R$ 950,20
31/05/2017;CHILE;R$ 439,49
26/11/2002;BRASIL;R$ 435,68
14/10/2002;BRASIL;R$ 158,85
30/06/2002;BRASIL;R$ 866,98
09/08/2017;ESPANHA;R$ 718,19
01/09/2010;CHILE;R$ 448,82
19/05/2014;MÉXICO;R$ 181,56
16/05/2012;MÉXICO;R$ 633,98
15/04/2005;MÉXICO;R$ 38,55
12/10/2017;ARGENTINA;R$ 577,95
30/09/2003;ARGENTINA;R$ 823,60
07/08/2011;ARGENTINA;R$ 588,50
16/10/2001;BRASIL;R$ 114,84
13/03/2009;MÉXICO;R$ 3,49
10/08/2007;BRASIL;R$ 734,22
04/10/2005;CHILE;R$ 234,26
24/05/2009;CHILE;R$ 382,12
14/10/2012;MÉXICO;R$ 111,01
22/09/2010;CHILE;R$ 981,21
08/02/2006;ESPANHA;R$ 867,85
16/05/2008;ARGENTINA;R$ 321,66
01/07/2007;CHILE;R$ 131,09
16/09/2016;CHILE;R$ 363,08
04/05/2010;ARGENTINA;R$ 832,34
13/05/2019;CHILE;R$ 351,27
16/04/2005;ESPANHA;R$ 227,33
30/08/2006;CHILE;R$ 729,64
22/12/2005;BRASIL;R$ 902,32
23/01/2003;BRASIL;R$ 214,60
04/11/2010;BRASIL;R$ 721,52
22/07/2002;BRASIL;R$ 749,34
05/12/2004;ARGENTINA;R$ 136,75
18/11/2007;ESPANHA;R$ 716,15
08/01/2011;BRASIL;R$ 788,21
18/07/2007;CHILE;R$ 636,05
26/07/2004;CHILE;R$ 443,86
25/12/2015;MÉXICO;R$ 301,11
26/04/2003;MÉXICO;R$ 66,28
02/11/2011;MÉXICO;R$ 756,46
21/07/2014;CHILE;R$ 510,45
16/06/2011;ARGENTINA;R$ 150,49
21/07/2005;MÉXICO;R$ 897,08
07/05/2013;MÉXICO;R$ 638,12
29/08/2017;MÉXICO;R$ 75,56
14/09/2007;ARGENTINA;R$ 441,43
13/09/2017;BRASIL;R$ 825,07
02/12/2000;CHILE;R$ 322,72
15/12/2000;ESPANHA;R$ 78,36
07/12/2009;ESPANHA;R$ 767,61
26/06/2017;MÉXICO;R$ 330,01
27/01/2001;ARGENTINA;R$ 466,86
21/06/2012;MÉXICO;R$ 440,96
04/01/2013;ESPANHA;R$ 95,86
24/03/2000;MÉXICO;R$ 751,45
07/11/2013;ARGENTINA;R$ 549,49
06/06/2005;ESPANHA;R$ 36,43
04/01/2012;MÉXICO;R$ 195,07
18/05/2008;BRASIL;R$ 992,65
23/03/2013;BRASIL;R$ 480,73
07/07/2018;MÉXICO;R$ 349,15
20/10/2014;CHILE;R$ 890,52
09/06/2003;CHILE;R$ 627,93
13/11/2010;ARGENTINA;R$ 386,61
29/09/2010;MÉXICO;R$ 708,34
08/09/2013;BRASIL;R$ 736,25
25/12/2001;MÉXICO;R$ 31,27
05/09/2011;ARGENTINA;R$ 99,61
20/03/2015;BRASIL;R$ 111,81
08/04/2012;ARGENTINA;R$ 379,75
31/08/2004;ESPANHA;R$ 488,38
21/03/2016;ARGENTINA;R$ 798,70
28/04/2018;CHILE;R$ 200,31
19/05/2011;BRASIL;R$ 724,28
27/09/2016;BRASIL;R$ 612,95
22/11/2016;ESPANHA;R$ 527,48
12/03/2007;CHILE;R$ 63,91
15/05/2005;ARGENTINA;R$ 47,01
21/02/2013;ESPANHA;R$ 275,76
20/01/2013;MÉXICO;R$ 108,61
16/07/2005;MÉXICO;R$ 456,94
17/02/2000;CHILE;R$ 960,58
09/09/2013;CHILE;R$ 475,29
19/02/2014;MÉXICO;R$ 18,49
27/01/2012;ARGENTINA;R$ 704,77
14/01/2011;ARGENTINA;R$ 279,14
23/01/2000;ARGENTINA;R$ 984,60
31/05/2017;ESPANHA;R$ 965,50
02/09/2003;ESPANHA;R$ 190,45
28/01/2017;MÉXICO;R$ 65,16
12/06/2020;ARGENTINA;R$ 401,09
09/10/2009;BRASIL;R$ 355,14
25/09/2003;ESPANHA;R$ 547,23
11/09/2010;CHILE;R$ 803,84
21/09/2018;CHILE;R$ 428,91
12/09/2006;ARGENTINA;R$ 117,16
18/01/2011;BRASIL;R$ 564,80
10/04/2012;ESPANHA;R$ 995,54
15/03/2002;ESPANHA;R$ 609,48
10/05/2017;ARGENTINA;R$ 115,03
07/05/2006;MÉXICO;R$ 999,81
25/02/2009;MÉXICO;R$ 105,86
27/03/2013;ARGENTINA;R$ 516,25
21/07/2018;BRASIL;R$ 282,07
26/02/2006;CHILE;R$ 358,27
24/02/2007;BRASIL;R$ 390,43
21/06/2002;BRASIL;R$ 50,20
24/01/2018;ARGENTINA;R$ 954,48
10/03/2003;ARGENTINA;R$ 376,91
16/07/2016;CHILE;R$ 831,43
20/12/2011;MÉXICO;R$ 21,83
02/06/2018;ARGENTINA;R$ 697,39
13/09/2019;CHILE;R$ 243,38
17/07/2010;ESPANHA;R$ 901,16
13/09/2004;MÉXICO;R$ 449,29
15/02/2010;BRASIL;R$ 314,12
05/09/2015;ARGENTINA;R$ 425,52
15/11/2018;CHILE;R$ 7,40
23/04/2007;CHILE;R$ 648,73
04/12/2000;CHILE;R$ 222,25
15/07/2008;ESPANHA;R$ 906,31
23/02/2020;CHILE;R$ 336,23
22/02/2019;MÉXICO;R$ 495,90
04/06/2007;ESPANHA;R$ 515,78
24/10/2008;BRASIL;R$ 426,69
02/10/2001;ARGENTINA;R$ 531,48
18/12/2008;ESPANHA;R$ 180,34
11/05/2019;BRASIL;R$ 646,74
01/07/2003;CHILE;R$ 928,16
09/06/2009;ARGENTINA;R$ 582,80
27/12/2007;BRASIL;R$ 479,20
02/10/2002;MÉXICO;R$ 416,85
07/01/2010;CHILE;R$ 829,39
13/11/2005;MÉXICO;R$ 460,28
03/08/2012;CHILE;R$ 193,09
06/04/2014;ARGENTINA;R$ 66,53
26/09/2007;CHILE;R$ 758,14
18/12/2009;CHILE;R$ 966,47
14/07/2002;ARGENTINA;R$ 99,48
11/02/2003;BRASIL;R$ 64,11
13/08/2006;CHILE;R$ 216,90
28/06/2015;BRASIL;R$ 624,72
07/05/2003;ARGENTINA;R$ 734,64
13/04/2001;CHILE;R$ 615,06
28/05/2019;ARGENTINA;R$ 374,75
06/06/2000;MÉXICO;R$ 649,47
04/11/2001;BRASIL;R$ 202,19
19/03/2004;ARGENTINA;R$ 155,10
18/09/2011;BRASIL;R$ 471,39
20/01/2002;MÉXICO;R$ 493,48
23/12/2014;CHILE;R$ 339,39
25/03/2014;ESPANHA;R$ 243,41
28/06/2001;CHILE;R$ 821,61
10/03/2003;MÉXICO;R$ 761,59
23/12/2011;ARGENTINA;R$ 696,44
16/05/2012;ESPANHA;R$ 951,63
01/02/2004;ARGENTINA;R$ 868,57
05/12/2016;ESPANHA;R$ 726,70
20/03/2011;MÉXICO;R$ 149,33
07/08/2006;BRASIL;R$ 911,33
22/05/2016;ARGENTINA;R$ 822,71
16/12/2014;MÉXICO;R$ 902,28
28/01/2016;MÉXICO;R$ 402,15
05/06/2009;MÉXICO;R$ 641,93
28/01/2019;MÉXICO;R$ 826,81
15/06/2014;ARGENTINA;R$ 637,18
15/09/2016;BRASIL;R$ 910,19
02/01/2017;ESPANHA;R$ 474,14
20/10/2007;ARGENTINA;R$ 560,50
26/07/2015;MÉXICO;R$ 257,94
17/11/2010;MÉXICO;R$ 415,35
23/12/2001;BRASIL;R$ 503,22
17/02/2007;CHILE;R$ 621,07
01/07/2018;MÉXICO;R$ 110,37
01/01/2018;MÉXICO;R$ 645,52
27/04/2017;MÉXICO;R$ 844,77
18/03/2013;CHILE;R$ 493,23
05/01/2013;ESPANHA;R$ 327,33
24/05/2020;BRASIL;R$ 397,67
15/09/2002;ESPANHA;R$ 252,14
05/06/2013;CHILE;R$ 636,04
03/04/2000;CHILE;R$ 224,36
16/12/2019;ESPANHA;R$ 788,41
20/04/2007;ARGENTINA;R$ 242,62
05/05/2006;ESPANHA;R$ 302,37
08/08/2015;ESPANHA;R$ 83,25
25/03/2006;ESPANHA;R$ 526,41
04/05/2011;ARGENTINA;R$ 871,50
25/06/2006;BRASIL;R$ 544,04
26/05/2013;CHILE;R$ 582,99
22/07/2015;BRASIL;R$ 972,95
19/10/2019;BRASIL;R$ 440,16
02/11/2007;ESPANHA;R$ 550,69
07/12/2013;ESPANHA;R$ 891,58
10/01/2001;ARGENTINA;R$ 284,54
05/07/2016;ARGENTINA;R$ 565,74
06/11/2013;MÉXICO;R$ 638,18
12/01/2004;ESPANHA;R$ 110,40
11/09/2016;MÉXICO;R$ 218,72
17/11/2004;ESPANHA;R$ 449,63
25/01/2008;ARGENTINA;R$ 194,53
04/02/2020;ARGENTINA;R$ 740,40
17/03/2008;ARGENTINA;R$ 234,28
04/12/2016;CHILE;R$ 578,16
15/02/2017;CHILE;R$ 864,37
08/09/2010;ARGENTINA;R$ 355,54
15/06/2018;ESPANHA;R$ 529,94
23/11/2002;CHILE;R$ 596,52
20/01/2000;ESPANHA;R$ 387,94
20/01/2006;BRASIL;R$ 943,79
21/05/2001;ESPANHA;R$ 70,32
11/01/2016;ESPANHA;R$ 971,96
02/12/2015;ARGENTINA;R$ 561,77
24/04/2018;MÉXICO;R$ 835,12
16/10/2003;ESPANHA;R$ 565,15
17/01/2005;ARGENTINA;R$ 233,62
04/06/2019;BRASIL;R$ 152,60
22/04/2002;CHILE;R$ 934,28
01/11/2008;CHILE;R$ 710,87
23/01/2019;CHILE;R$ 984,16
05/01/2018;MÉXICO;R$ 359,18
31/08/2006;BRASIL;R$ 890,92
10/05/2008;MÉXICO;R$ 312,73
29/01/2012;ARGENTINA;R$ 135,70
26/01/2020;ARGENTINA;R$ 590,46
30/10/2007;ARGENTINA;R$ 426,20
17/06/2000;ARGENTINA;R$ 703,74
22/04/2012;ESPANHA;R$ 327,56
31/08/2011;CHILE;R$ 665,26
13/02/2017;MÉXICO;R$ 241,33
25/09/2000;CHILE;R$ 913,97
12/08/2010;MÉXICO;R$ 329,92
24/03/2009;CHILE;R$ 979,82
21/01/2018;ESPANHA;R$ 30,41
17/08/2020;ARGENTINA;R$ 770,76
31/07/2005;MÉXICO;R$ 861,97
19/02/2001;ARGENTINA;R$ 257,72
17/03/2008;BRASIL;R$ 216,63
12/10/2016;MÉXICO;R$ 902,28
25/02/2015;ESPANHA;R$ 550,93
06/08/2000;MÉXICO;R$ 472,58
05/02/2017;CHILE;R$ 90,34
12/10/2012;ARGENTINA;R$ 823,68
13/03/2004;ARGENTINA;R$ 952,93
12/02/2003;ARGENTINA;R$ 178,77
30/01/2005;ESPANHA;R$ 279,33
10/03/2007;ARGENTINA;R$ 507,38
30/01/2014;BRASIL;R$ 714,43
23/03/2013;BRASIL;R$ 462,47
02/09/2004;CHILE;R$ 56,14
01/07/2011;BRASIL;R$ 768,89
06/10/2014;ESPANHA;R$ 924,39
06/07/2015;MÉXICO;R$ 326,52
03/05/2011;MÉXICO;R$ 64,64
20/10/2006;BRASIL;R$ 485,46
30/10/2012;ARGENTINA;R$ 297,56
27/08/2003;CHILE;R$ 896,56
18/11/2009;MÉXICO;R$ 376,03
19/07/2001;ESPANHA;R$ 110,01
08/04/2013;BRASIL;R$ 236,65
10/09/2017;MÉXICO;R$ 724,04
18/05/2010;ESPANHA;R$ 271,76
16/03/2017;ARGENTINA;R$ 562,47
10/10/2020;ARGENTINA;R$ 317,65
03/08/2006;ESPANHA;R$ 582,98
09/07/2015;ARGENTINA;R$ 921,63
19/10/2003;MÉXICO;R$ 486,47
15/09/2012;MÉXICO;R$ 540,65
10/11/2013;MÉXICO;R$ 945,97
29/10/2019;MÉXICO;R$ 807,25
26/10/2012;ESPANHA;R$ 337,73
30/09/2014;CHILE;R$ 453,76
16/06/2002;ARGENTINA;R$ 668,05
08/08/2018;ARGENTINA;R$ 567,73
03/12/2004;MÉXICO;R$ 831,24
24/03/2013;ESPANHA;R$ 213,86
02/11/2018;BRASIL;R$ 27,56
04/08/2010;ARGENTINA;R$ 420,40
16/01/2007;ESPANHA;R$ 344,81
09/06/2002;CHILE;R$ 802,42
22/02/2001;ESPANHA;R$ 157,91
26/03/2017;BRASIL;R$ 964,86
13/10/2015;ARGENTINA;R$ 175,42
06/05/2003;ARGENTINA;R$ 886,68
22/10/2015;BRASIL;R$ 347,23
23/03/2013;ARGENTINA;R$ 471,11
22/05/2001;CHILE;R$ 328,36
16/09/2002;MÉXICO;R$ 858,94
28/08/2011;ESPANHA;R$ 3,37
16/12/2002;ARGENTINA;R$ 203,65
18/06/2001;ESPANHA;R$ 297,37
05/04/2015;MÉXICO;R$ 39,55
07/06/2012;ESPANHA;R$ 117,99
10/02/2015;BRASIL;R$ 834,25
28/06/2017;BRASIL;R$ 863,27
09/04/2008;ARGENTINA;R$ 995,71
17/10/2015;BRASIL;R$ 407,77
30/01/2004;ESPANHA;R$ 232,06
25/07/2005;BRASIL;R$ 242,25
17/06/2004;ESPANHA;R$ 253,20
03/05/2010;CHILE;R$ 634,67
11/06/2002;CHILE;R$ 831,00
22/10/2005;CHILE;R$ 136,07
08/11/2000;ARGENTINA;R$ 183,56
06/05/2020;BRASIL;R$ 775,38
10/07/2000;ARGENTINA;R$ 263,51
06/02/2015;CHILE;R$ 762,87
12/08/2008;MÉXICO;R$ 295,71
02/07/2011;BRASIL;R$ 702,34
31/05/2005;MÉXICO;R$ 737,30
27/03/2013;ESPANHA;R$ 188,24
29/10/2008;MÉXICO;R$ 446,08
05/12/2009;MÉXICO;R$ 182,83
04/04/2009;CHILE;R$ 225,56
15/03/2016;BRASIL;R$ 211,23
26/02/2016;BRASIL;R$ 996,36
16/11/2001;ESPANHA;R$ 51,09
15/04/2017;CHILE;R$ 212,54
07/11/2010;MÉXICO;R$ 993,82
16/12/2019;CHILE;R$ 168,53
08/06/2013;ESPANHA;R$ 149,26
10/06/2004;ARGENTINA;R$ 251,89
12/10/2016;BRASIL;R$ 101,97
21/10/2018;MÉXICO;R$ 850,90
08/04/2007;MÉXICO;R$ 641,89
25/01/2018;ESPANHA;R$ 872,08
09/12/2003;MÉXICO;R$ 598,13
04/05/2019;MÉXICO;R$ 863,69
18/10/2012;CHILE;R$ 121,84
21/04/2002;ESPANHA;R$ 176,15
05/02/2013;MÉXICO;R$ 218,09
10/09/2004;CHILE;R$ 687,74
17/02/2016;CHILE;R$ 891,01
10/05/2019;CHILE;R$ 568,16
22/12/2012;MÉXICO;R$ 51,33
30/01/2006;ARGENTINA;R$ 29,35
20/10/2015;ARGENTINA;R$ 669,02
03/07/2012;BRASIL;R$ 951,70
19/03/2018;ESPANHA;R$ 856,47
